name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Tactouka,"2 gros poivrons verts doux type poivrons - 3 cuillères à soupe d'huile d'olive - 4 grosses tomates - 1 cuillère à café d'ail finement haché, environ 2 gousses - 4 cuillères à soupe de mélange de persil frais haché et de coriandre - 1 cuillère à café de paprika - ½ cuillère à café de cumin - Une pincée de poivre de Cayenne - ½ cuillère à café de sel ou plus au goût - ½ cuillère à café de sucre en poudre",• Préchauffez votre grill ou votre poêle à feu vif.,13,44,57,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1457548273433-Z1JY80F64D45V4XWDT9H/image-asset.jpeg,https://www.mymoroccanfood.com/home/taktouka
Briouate pistache et noisette,150 g de noisettes blanchies - 150 g de pistaches décortiquées non salées - 80 g de sucre en poudre - 3 cuillères à soupe d'eau de fleur d'oranger divisée - ½ cuillère à café de cannelle moulue - ½ cuillère à café de gingembre séché moulu - 1 cuillère à café de sel - 30 g de beurre doux ramolli - 20 g de beurre doux fondu - 200 g de pâte filo - 300g de miel - Des noix moulues ou des fruits secs hachés pour la décoration,• Préchauffer le four à 180 C (350 F).,23,74,97,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1454017905001-G5YWU0G8RNZJAQMOWJS0/image-asset.jpeg,https://www.mymoroccanfood.com/home/pistachio-and-hazelnut-briouates
Sfenj - Beignets Marocains,1 cuillère à soupe de levure sèche active - ¼ cuillère à café de sucre en poudre pour activer la levure - 500 g de farine nature - 1 cuillère à café de sel - 240 ml d'eau tiède - huile végétale pour la friture - 250 g de sucre glace tamisé pour le glaçage (le glaçage est facultatif) - 2 cuillères à soupe de lait pour le glaçage (le glaçage est facultatif),• Activez la levure sèche en ajoutant ¼ cuillère à café de sucre et une cuillère à soupe d'eau tiède dans un petit bol. Remuer avec une fourchette et laisser reposer 5 à 10 minutes jusqu'à ce qu'il soit mousseux.,19,77,96,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1456429349763-URY1RMML3TEYDQA3DVQH/image-asset.jpeg,https://www.mymoroccanfood.com/home/sfenj-moroccan-donuts
Chebakia - La Rose des Sables,"1 cuillère à café de levure active sèche - ½ cuillère à café de sucre en poudre - 500 g de farine ordinaire, un peu plus pour saupoudrer - 250 g de graines de sésame moulues très finement - 250 g de farine d'amande - 1 gros œuf - ¼ tasse de vinaigre blanc - ¼ tasse d'eau de fleur d'oranger - 80 ml de beurre fondu - 80 ml d'huile d'olive - ¼ cuillère à café de curcuma moulu - ½ cuillère à café de cannelle moulue - ½ cuillère à café d'anis moulu - Une généreuse pincée de safran - Une pincée de sel",• Activez la levure sèche en ajoutant ½ cuillère à café de sucre et 3 cuillères à soupe d'eau tiède dans un petit bol. Remuer avec une fourchette et laisser reposer 5 minutes jusqu'à ce qu'il soit mousseux.,11,47,58,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1464710490469-N7O2XXKAJ2V2S45LHWOD/image-asset.png,https://www.mymoroccanfood.com/home/chebakia
Batbout + Garniture Rapide Pour Tajine De Poulet,1 cuillère à café de levure sèche active - 1 cuillère à café de sucre en poudre - 100 g de farine nature et plus pour saupoudrer - 100 g de farine de semoule et plus pour saupoudrer - 1 cuillère à soupe d'huile végétale et plus pour la cuisson des batbouts - 1 cuillère à café de sel - 120 à 170 ml d'eau tiède,• Activez la levure sèche en ajoutant ½ cuillère à café de sucre et une cuillère à soupe d'eau tiède dans un petit bol. Remuer avec une fourchette et laisser reposer 5 minutes jusqu'à ce qu'il soit mousseux.,43,50,93,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1456251154763-VAX6O987YQYAPZYIKC61/image-asset.jpeg,https://www.mymoroccanfood.com/home/batbout-quick-chicken-tagine-filling
Sandwich au bœuf effiloché Ras El Hanout,"2 cuillères à café d'ail finement haché - 2 cuillères à café de ras el hanout - Le zeste de 2 citrons - 1 cuillère à café de sel - 1 cuillère à café de cassonade - ¼  cuillère à café de poivre de Cayenne - ¼ cuillère à café de poivre noir moulu - 1 kg de coupe de bœuf à cuisson lente type poitrine, paleron ou croupe - 1 oignon finement émincé - 500 ml de bouillon de volaille",• Préchauffer le four à 150 C (300 F).,11,18,29,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1458226214933-VIW2OK9GXIONGOFEWOTD/image-asset.jpeg,https://www.mymoroccanfood.com/home/ras-el-hanout-pulled-beef-sandwich
Ghriba aux noix et matcha - Sans gluten,150 g de poudre de noix (consultez les notes pour savoir comment faire votre propre farine de noix) - 100 g de poudre d'amandes - 80 g de sucre en poudre - ½ cuillère à soupe de beurre doux ramolli - ½ cuillère à soupe de confiture d'abricots - 1 cuillère à soupe de poudre de thé vert matcha - 1 gros œuf - 1 cuillère à café bombée de levure chimique - 150 g de sucre glace pour enrober les biscuits,• Préchauffer le four à 180 C (350 F).,12,60,72,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1456853444777-DM7VVE1B1UKJ1H0BT34G/image-asset.jpeg,https://www.mymoroccanfood.com/home/walnut-and-matcha-ghriba-gluten-free
Salade Bakoula aux épinards et chou frisé,"3 cuillères à soupe d'huile d'olive - 150 g de feuilles de chou frisé finement hachées (tiges jetées) - 150 g d'épinards finement hachés - 3 cuillères à soupe de persil finement haché - 3 cuillères à soupe de coriandre finement hachée - 2 cuillères à soupe de jus de citron - ¾ cuillères à soupe d'ail finement haché, environ 3 gousses - 1 cuillère à café de paprika - ½ cuillère à café de cumin - ½ cuillère à café de sel, ou plus au goût - 1 citron confit, chair retirée puis hachée, pour la garniture - 1 poignée d'olives rouges, type Kalamatas, dénoyautées et tranchées, pour la garniture","• Dans une grande cocotte ou une poêle profonde, faites chauffer l'huile d'olive et ajoutez le chou frisé et les épinards à feu moyen. Incorporer le reste des ingrédients (sauf le citron confit et les olives) et couvrir avec un couvercle pendant 10 à 15 minutes jusqu'à ce que le chou frisé et les épinards soient cuits et tendres. Remuer de temps en temps. Découvrez et laissez cuire 5 minutes jusqu'à ce que tous les liquides se soient évaporés.",12,39,51,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1456417212089-5Z696TSXJLAJ980LWE8J/image-asset.png,https://www.mymoroccanfood.com/home/bakoula-with-spinach-and-kale
Harcha nature + Zaatar et Harcha aux olives noires,"250 g de semoule - 3 cuillères à soupe de sucre en poudre - 1 cuillère à café de levure chimique - ¼ cuillère à café de sel - 75 g de beurre doux à température ambiante (ramolli) - 100 ml de lait, tout type","• Dans un bol de taille moyenne, mélanger les ingrédients secs; semoule, sucre, levure chimique et sel.",19,37,56,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1449149122028-US685M24YT7S4C17VGHC/image-asset.jpeg,https://www.mymoroccanfood.com/home/plain-harcha-zaatar-and-black-olive-harcha
Tajine d'aubergines et de potiron aux oignons caramélisés (Vegan),"3 cuillères à soupe d'huile d'olive - 800 g d'oignons hachés - 200 g d'échalotes hachées - 4 gousses d'ail finement hachées, environ 1 cuillère à soupe d'ail haché - 600 g d'aubergines (2 grosses aubergines), coupées en quartiers et coupées en morceaux de 4 cm (1,5 pouces) - 600 g de potiron ou courge, pelée, épépinée et coupée en gros morceaux - 1 cuillère à café de curcuma moulu - ½ cuillère à café de gingembre moulu - 1 cuillère à café de sel ou plus au goût - ¼ cuillère à café de poivre noir moulu - 2 tasses d'eau (500 ml) - 100 gr de raisins secs - Coriandre hachée pour garnir","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen-vif. Une fois l'huile chaude, transférez les oignons et les échalotes. Baisser le feu à moyen et couvrir avec un couvercle. Laisser jusqu'à ce que les oignons soient tendres et translucides, environ 25 minutes. Remuer de temps en temps.",13,60,73,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1446033996894-3APZP3MN6NE4LHJSSCLG/image-asset.jpeg,https://www.mymoroccanfood.com/home/aubergine-and-pumpkin-tagine-with-caramelised-onions
Brochettes de poulet marocaines + salade de fenouil et herbes oranges,"500 g de poitrine de poulet désossée - Jus d'un citron - 2 cuillères à soupe d'huile d'olive - ½ cuillère à café d'ail finement haché, environ 2 gousses - ½ cuillère à café de curcuma moulu - ½ cuillère à café de gingembre moulu - ½ cuillère à café de sel ou plus au goût - ½ cuillère à café de cumin moulu - ¼ moulu poivre noir",• Coupez les poitrines de poulet en bouchées et transférez-les dans un grand bol.,14,36,50,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1474583941316-YVRKOJIK5UT0LUP0N0U4/image-asset.jpeg,https://www.mymoroccanfood.com/home/moroccan-chicken-kebabs-fennel-and-orange-herb-salad
Bissara - Trempette aux pois cassés et aux fèves,"400 g de pois cassés ou de fèves séchées (ou un mélange des deux), trempés toute une nuit - 4 gousses d'ail - 2 cuillères à café de bicarbonate de soude - 3 cuillères à soupe d'huile d'olive et plus pour la garniture - 1 cuillère à café de paprika et plus pour la garniture - 1 cuillère à café de cumin moulu et plus pour la garniture - Sel au goût - 3 cuillères à soupe d'oignons frais hachés pour la garniture, si désiré","• Égouttez les petits pois et/ou les fèves, passez-les dans l'eau et égouttez-les à nouveau.",12,51,63,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1455731273740-7CSWUB7I4ESYZ4NYJTXD/image-asset.jpeg,https://www.mymoroccanfood.com/home/bissara-split-peas-and-fava-beans-dip
Cupcake Hi Hat à l'Amlou et au Chocolat fourré au caramel,180 g de beurre doux ramolli - 150 g de sucre en poudre - 3 œufs - 4 cuillères à soupe de lait entier - 100 g de chocolat noir fondu (voir notes) - 150 g de farine auto-levante (voir notes) - 3 cuillères à soupe de cacao en poudre - 1 cuillère à café de levure chimique - ½ cuillère à café de sel,• Préchauffer le four à 180 C (350 F) et tapisser un moule à muffins à 12 trous de caissettes en papier.,15,61,76,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1455235312603-AJJNY6STOO7PVRRYQKJN/image-asset.jpeg,https://www.mymoroccanfood.com/home/amlou-and-chocolate-hi-hat-cupcake
Gâteau étagé aux crêpes marocaines - Gâteau Baghrir,250 g de semoule fine - 4 cuillères à soupe de farine (40 g) - 2 cuillères à soupe de sucre en poudre - 1 cuillère à café bombée de levure sèche - ½ cuillère à café de sel - 500 ml d'eau tiède  - 2 cuillères à café de levure chimique,"• Dans un mixeur incorporez la semoule, la farine, le sucre, la levure et le sel. Ajoutez l'eau tiède et mélangez jusqu'à ce qu'il n'y ait plus de grumeaux et que la pâte soit lisse.",14,28,42,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1455036668690-QQIS1LVPZ4O9N2XD0YEO/image-asset.jpeg,https://www.mymoroccanfood.com/home/moroccan-pancake-layer-cake-baghrir-cake
Tajine d'agneau aux pruneaux,"2 cuillères à soupe d'huile d'olive - 1,2 kg de jarrets d'agneau débarrassés de l'excès de graisse (environ 4 petits ou 3 gros jarrets) - vérifier les notes pour les autres types de viande  - 4 gros oignons (environ 800 g), hachés - 1 cuillère à soupe d'ail finement haché (environ 4 gousses ) - 1 cuillère à café de curcuma moulu - 1 cuillère à café de gingembre moulu - 1 cuillère à café de sel ou plus au goût - ¼ cuillère à café de poivre noir moulu - ¼  cuillère à café de safran - 1 gros bouquet de coriandre ficelé - Graines de sésame grillées ou amandes grillées hachées pour la garniture","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen-vif et faites dorer les jarrets d'agneau de chaque côté. Assurez-vous que la poêle est bien chaude avant d'y placer la viande, vous devriez entendre un grésillement lorsque la viande touche la poêle, si ce n'est pas le cas, cela signifie que la poêle n'est pas assez chaude. La viande sera naturellement libérée une fois dorée, ne soyez pas tenté de la retourner plus tôt. Si vous essayez de retourner trop tôt, vous remarquerez que la viande colle à la poêle et vous risquez de l'endommager .",20,90,110,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1454268961313-A0NKEM1ZXHUVAVNL4XPN/image-asset.jpeg,https://www.mymoroccanfood.com/home/lamb-tagine-with-prunes
Pâté chinois marocain avec purée de patates douces à l'ail rôti,"1 oignon (200 gr) finement haché - 250 gr d'agneau ou de bœuf haché  - 1 cuillère à café d'ail finement haché (environ 2 gousses) - 100 gr de pois chiches en conserve, égouttés ou 50 gr de pois chiches secs, trempés toute une nuit et égouttés - 100 gr de céleri haché  - 70 gr d'abricots secs hachés - 2 tomates moyennes épépinées et hachées - 2 cuillères à soupe de coriandre finement hachée - ½ cuillère à café de coriandre moulue - ½ cuillère à café de cumin moulu - ½ cuillère à café de paprika - ¼ cuillère à café de cannelle moulue - ¼ poivre de Cayenne - Sel et poivre au goût",• Préchauffer le four à 180 C (350 F).,21,37,58,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1453836977084-TCPYCY760NIQPL82YP76/image-asset.jpeg,https://www.mymoroccanfood.com/home/moroccan-shepherds-pie-with-roasted-garlic-sweet-potato-mash
Soupe Berkoukech (Mhamsa),"1 cuillère à soupe d'huile d'olive - 1 oignon râpé - 200 g de bœuf ou d'agneau braisé, désossé, débarrassé de l'excès de gras et coupé en morceaux de 3 cm (ex. épaule, filet de cou, jarret de bœuf, etc.) - 2 tomates de taille moyenne, râpées - 2 cuillères à soupe coriandre hachée et plus pour la garniture - 1 cuillère à café de concentré de tomate - ½ cuillère à café de gingembre moulu - Une généreuse pincée de safran - 1 ½ cuillère à café de sel ou plus au goût - ¼ de poivre noir moulu - 200 g de carottes hachées - 100 g de céleri haché - 100 g de pois chiches en conserve égouttés ou 50 gr de pois chiches secs, trempés une nuit et égouttés - 200g de courgette coupée en gros morceaux - 150g de couscous géant (aussi appelé berkoukech ou mhamsa)","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen et ajoutez les oignons, la viande, les tomates, la coriandre, le concentré de tomates, les épices, le sel et le poivre. Laisser reposer 5 à 10 minutes pour dorer légèrement la viande et faire suer les oignons. Remuer de temps en temps.",16,32,48,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1453403238279-MRZHTLORK3BTH3KN07WU/image-asset.jpeg,https://www.mymoroccanfood.com/home/berkoukech-soup-mhamsa
"Brownies à la betterave, au chocolat et à la rose (sans gluten ni produits laitiers)","200 g de chocolat noir haché - 300 g de betterave cuite, égouttée et hachée - 3 œufs - 60 ml (1/4 tasse) d'huile d'olive - 2 ½ cuillères à café d'eau de rose - 1 cuillère à café d'extrait de vanille - 250 g de sucre roux clair - 150 g de poudre d'amandes - 1 cuillère à café de pâtisserie poudre - Pétales de roses comestibles séchés pour la décoration, si désiré",• Préchauffer le four à 200 C (400 F),27,52,79,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1453248212664-36HR6UG4JCVHSG3N51YJ/image-asset.jpeg,https://www.mymoroccanfood.com/home/beetroot-chocolate-and-rose-brownies
4 recettes rapides avec une touche marocaine !,"10 pommes de terre grelots - 2 cuillères à café d'harissa ou plus au goût - 2 cuillères à soupe d'huile d'olive - 1 cuillère à café de ras el hanout - Sel au goût - 1 cuillère à soupe de coriandre hachée pour la garniture, si désiré",• Préchauffer le four à 200 C (400 F).,22,31,53,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1452885112492-XY0NMIVFLU0BPEE9A4TO/image-asset.jpeg,https://www.mymoroccanfood.com/home/4-quick-recipes-with-a-moroccan-twist
Maakouda – Beignet de pommes de terre marocain,500 g de pommes de terre bouillies et pelées - 2 cuillères à soupe de persil finement haché - 1 ½ cuillère à café d'ail finement haché - ½ cuillère à café de sel ou plus au goût - ¼ cuillère à café de poivre noir moulu,"• Dans un grand bol, utilisez une fourchette pour écraser les pommes de terre jusqu'à obtenir une consistance lisse et incorporez le reste des ingrédients des galettes de pommes de terre. Mettre de côté.",20,36,56,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1452778170036-FP4RQOBHDWRL510S1IP4/image-asset.jpeg,https://www.mymoroccanfood.com/home/maakouda-moroccan-potato-beignet
Salade de Gombo et Courgettes - Mloukhia,"200 g de gombo - 1 cuillère à soupe d'huile d'olive - 2 grosses tomates râpées (gardant leur jus) - 2 cuillères à soupe de coriandre hachée - ½ cuillère à café d'ail haché - 1 cuillère à café de paprika - ½ cuillère à café de cumin moulu - ½ cuillère à café de sel ou plus au goût - 200 g de courgettes (ou courgette), coupée en morceaux de 2,5 cm (1 pouce)","• Coupez la tige des gombos et coupez-les en morceaux de 2,5 cm (1 pouce). Mettre de côté.",29,55,84,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1452177474354-SJ7JCBL1VW60X0L438L5/image-asset.jpeg,https://www.mymoroccanfood.com/home/okra-and-zucchini-salad
"Rapide Pistache, Zeste de Citron et Bastila Ras El Hanout – Ou Comment Tirer Le Meilleur de Vos Restes de Volaille","3 cuillères à soupe d'huile d'olive - 500 g d'oignons hachés - 3 cuillères à soupe de coriandre finement hachée - 2 cuillères à café d'ail finement hachées - 2 cuillères à soupe de miel - 1 cuillère à café de ras el hanout - ½ cuillère à café de sel ou plus au goût - 100 g de pistaches décortiquées non salées, moulues grossièrement au mortier ou un moulin à noix - 1 cuillère à soupe de sucre glace - 1 cuillère à café de cannelle moulue - 10 g de beurre doux - 2 gros œufs, plus 1 œuf battu pour le badigeonnage (facultatif) - 320 g de pâte feuilletée du commerce - 200 g de poulet ou de dinde rôti (ou cuit), haché en petits morceaux (environ 1 cm) - Zeste de deux citrons","• Dans une grande poêle antiadhésive, faites chauffer l'huile d'olive à feu moyen. Une fois l'huile chaude, transférez les oignons. Baisser le feu à moyen-doux et couvrir avec un couvercle. Laisser jusqu'à ce que les oignons soient tendres et translucides, environ 15 minutes. Remuer de temps en temps.",35,47,82,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1450869071133-W4RIVCTNG032KFVI1LZF/image-asset.jpeg,https://www.mymoroccanfood.com/home/quick-pistachio-lemon-zest-and-ras-el-hanout-bastila-or-how-to-make-the-best-out-of-your-poultry-left-overs
Macaroni au fromage kefta et chou frisé,"40 g de beurre doux - ¼ cuillère à café de poivre de Cayenne - 40 g de farine nature - 700 ml de lait - 180 g de cheddar affiné ou de gruyère râpé ou un mélange des deux - Sel et poivre pour assaisonner - 225 g de kefta - 1 cuillère à soupe d'huile d'olive - 70 g de feuilles de chou frisé hachées (tiges jetées) - 350 g de macaronis séchés - 3 cuillères à soupe de chapelure, tout type","• Commencez par préparer la sauce blanche. Faites fondre le beurre dans une grande poêle ou une casserole à feu doux, puis ajoutez la farine et le poivre de Cayenne. Remuer vivement pendant 2 minutes à l'aide d'une cuillère en bois jusqu'à obtenir une pâte lisse. Pour information, cette pâte est appelée un « roux ».",30,66,96,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1450368998609-J40DXUQZWN6J5XOM91EG/image-asset.jpeg,https://www.mymoroccanfood.com/home/kefta-and-kale-mac-and-cheese
Fekkas - Biscotti Marocain,"3 œufs - 200 g de sucre semoule - 250 g de farine - ¼ cuillère à café de sel - ½ cuillère à soupe de levure chimique - 100 g de canneberges séchées - 100 g de pistaches décortiquées non salées - 100 g d'amandes grillées - Le zeste d'un citron - 100 g de chocolat blanc fondu (pour la décoration, facultatif) - Des pépites (pour la décoration, facultatif)",• Préchauffer le four à 180 C (350 F).,27,84,111,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1449350175948-W6QJODH7WTZ34EVPM9V8/image-asset.jpeg,https://www.mymoroccanfood.com/home/fekkas-moroccan-biscotti
Seffa - Poulet Marocain Aux Vermicelles,"2 cuillères à soupe d'huile d'olive - 1 cuillère à soupe de beurre doux - 800 g d'oignons émincés (rouges ou jaunes) - 1 kg de poulet entier coupé en morceaux ou 1 kg de cuisses et cuisses de poulet - 4 gousses d'ail finement hachées - 1 ½ cuillère à café de gingembre moulu - 1 cuillère à café de curcuma - ¾ cuillère à café de cannelle moulue - 1 cuillère à café de sel ou plus selon goût - ½ cuillère à café de poivre blanc moulu - 400 ml d'eau ou de bouillon de volaille - Une généreuse pincée de safran - 1 petit bouquet de coriandre ficelé - 1 petit bouquet de persil ficelé - 2 cuillères à soupe de miel - 500 g cru vermicelles (+ 2 cuillères à soupe de beurre et 1 cuillère à café de sel pour l'assaisonner une fois cuits) - 100 g de raisins secs noirs, trempés dans l'eau chaude pendant 20 minutes et égouttés - 100 g d'amandes grillées grossièrement moulues - Cannelle et sucre glace au goût pour la garniture","• Dans une grande cocotte, faites chauffer l'huile d'olive à feu moyen puis le beurre et ajoutez les oignons. Couvrir avec un couvercle et laisser les oignons jusqu'à ce qu'ils soient tendres et translucides, environ 10 min. Cela permettra de faire suer les oignons.",14,60,74,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1448542461065-Y2QIZ76T3CWBC9NWPKU2/image-asset.jpeg,https://www.mymoroccanfood.com/home/seffa-moroccan-chicken-with-vermicelli
Cupcake aux épices à la citrouille avec glaçage au fromage à la crème à la fleur d'oranger,"120 g de farine nature (1 tasse) - 2 cuillères à café d'épices de citrouille (ou 1/4 de piment de la Jamaïque, 1/4 de gingembre moulu, 1/4 de clous de girofle moulus, 1/4 de muscade moulue, 1 cannelle moulue) - ¼ cuillère à café de bicarbonate de soude - ¼ cuillère à café de levure chimique en poudre - Une pincée de sel - 440 g de purée de potiron - 200 g de sucre en poudre (1 tasse) - 2 œufs - 180 ml de lait concentré - 1 cuillère à café d'extrait de vanille",• Préchauffer le four à 180 C (350 F).,14,40,54,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1448318909925-W3F4TH97WGPM7YS7Z78M/image-asset.jpeg,https://www.mymoroccanfood.com/home/pumpkin-spice-cupcake-with-orange-blossom-cream-cheese-frosting
Gâteau étagé au miel d'amande et à la vanille fourré à l'amlou,250 g de farine nature - 200 g de poudre d'amandes - 120 g de sucre en poudre - 1 ½ cuillère à café de bicarbonate de soude - 1 gousse de vanille grattée - Une pincée de sel - 150 g de beurre fondu - 150 g de miel - 1 cuillère à soupe d'extrait de vanille - 4 jaunes d'œufs - 6 blancs d'œufs,• Préchauffer le four à 180 C (350 F).,20,62,82,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1447871242487-0VPFP5A67TP925QHTR0B/image-asset.jpeg,https://www.mymoroccanfood.com/home/almondy-honey-vanilla-layer-cake-with-amlou-filling
Ragoût de lentilles végétalien,"400 g de lentilles vertes sèches (2 tasses)  - 2 oignons émincés - 4 cuillères à soupe d'huile d'olive (1/4 tasse) - 600 ml d'eau (3 tasses) - 2 tomates de taille moyenne, râpées - 2 cuillères à café de sel ou plus au goût - 1 ½ cuillère à café paprika moulu – ½ cuillère à café de cumin moulu – Une généreuse pincée de poivre de Cayenne moulu (facultatif) – Coriandre hachée et quartiers de citron pour la garniture (facultatif)",• Placer tous les ingrédients dans une grande poêle profonde ou une cocotte (sauf la garniture).,12,60,72,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1446742237386-UW8O4M3BS8XBLQ5QCM7Q/image-asset.jpeg,https://www.mymoroccanfood.com/home/vegetarian-lentil-stew
Amlou,"250 g d'amandes grillées non pelées - 80 ml d'huile d'argan - 80 ml de miel - ½ cuillère à café de sel feuilleté, type maldon - Une généreuse pincée de cannelle (facultatif)",• Broyez les amandes grillées au robot culinaire jusqu'à ce qu'elles soient finement moulues et transférez-les dans un bol de taille moyenne.,58,78,136,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1446569757455-TLGGCWODO61TPD9473QZ/image-asset.jpeg,https://www.mymoroccanfood.com/home/2015/amlou
Galettes de burger végétarien à la courge et aux lentilles aux épices marocaines,"50 g de flocons d'avoine grossièrement moulus et plus pour saupoudrer  - 2 cuillères à café d'huile d'olive et pour la cuisson des burgers - 1 oignon moyen finement haché - 300 g de courge cuite, égouttée et pelée (tout type de courge fonctionne) - 200 g de lentilles brunes cuites, égouttées (1 tasse) - 100 g de haricots noirs cuits et égouttés (1/2 tasse) - 1 œuf - 2 gousses d'ail finement hachées - 1 cuillère à café de cumin - 1 cuillère à café de coriandre moulue - 1 cuillère à café de gingembre - 1 cuillère à café de sel ou plus au goût",• Moudre les flocons d'avoine dans un moulin à noix ou au robot culinaire pour obtenir une farine d'avoine moulue grossièrement.,38,19,57,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1441368282785-RT0LNSSCVNP0VLEHEL4S/Veggie+Burger+-+9.jpg,https://www.mymoroccanfood.com/home/2015/9/4/moroccan-spiced-squash-and-lentil-veggie-burger-patties
Salade de carottes marocaine,500 g de carottes pelées et tranchées ou hachées - 2 gousses d'ail non pelées - 3 cuillères à soupe de coriandre finement hachée  - 3 cuillères à soupe de persil finement haché  - 1 cuillère à café de paprika moulu - 1 cuillère à café de cumin moulu - 2 cuillères à soupe de vinaigre de vin blanc  - 2 cuillères à soupe d'huile d'olive  - 2 cuillères à café mélasse de grenade (facultatif) - Sel pour assaisonner,"•  Dans une casserole de taille moyenne, porter l'eau à ébullition, ajouter les carottes et les gousses d'ail. Réduisez le feu à moyen et faites cuire doucement les carottes jusqu'à ce qu'elles soient légèrement croustillantes et tendres, environ 10 à 20 minutes selon la taille de vos carottes tranchées/hachées.",20,0,20,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1440012819494-5LHS38MV982S0H0K2GZJ/image-asset.jpeg,https://www.mymoroccanfood.com/home/moroccan-carrot-salad
Pain de semoule marocain + Pain de semoule aux figues et au tahini,2 cuillères à café de sucre en poudre + 1/4 cuillère à café de sucre en poudre pour activer la levure  - 1 cuillère à soupe de levure sèche - 250 ml d'eau - 250 ml de lait - 300 g de semoule fine et plus pour fariner  - 280 g de farine blanche  - 3 cuillères à soupe d'huile d'olive - 2 cuillères à café de sel,• Activez la levure sèche en ajoutant ¼ cuillère à café de sucre et une cuillère à soupe d'eau tiède dans un petit bol. Remuer avec une fourchette et laisser reposer 5 à 10 minutes jusqu'à ce qu'il soit mousseux.,14,28,42,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1439664908488-X1R2G1UEQ4UVH8NGK16N/image-asset.jpeg,https://www.mymoroccanfood.com/home/moroccan-semolina-bread-fig-and-tahini-pinwheel
Tajine de calamars farcis au quinoa et aux crevettes,"3 cuillères à soupe d'huile d'olive - 3 oignons de taille moyenne (500 g), tranchés - 2 boîtes de tomates pelées (400 g) ou 10 tomates mûres pelées, hachées - 3 poivrons de n'importe quelle couleur, épépinés et coupés en julienne - 2 cuillères à soupe fraîches finement hachées coriandre et plus pour la garniture  - 1 cuillère à café de paprika - ½ cuillère à café de cannelle - ½ cuillère à café de cumin - 1 cuillère à café de sel, ou plus au goût - 1 cuillère à café de sucre en poudre","• Transférez l'huile d'olive et les oignons dans une grande cocotte à feu moyen. Couvrir avec un couvercle et remuer de temps en temps, jusqu'à ce que les oignons soient tendres et translucides, environ 12 à 15 minutes.",23,42,65,https://images.squarespace-cdn.com/content/v1/54d4153ce4b00c0e483c13a6/1439313084957-64SYE1RLL4DQP6O5S2U0/image-asset.png,https://www.mymoroccanfood.com/home/quinoa-and-shrimp-stuffed-squid-tagine
