name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Cupcakes aux cactus du Sahara,"Une douzaine de vos cupcakes à la vanille préférés - 2,5 bâtonnets de beurre ramolli - 5 tasses de sucre glace - 5 cuillères à soupe de lait - 1 cuillère à soupe de cacao en poudre - Colorant alimentaire en gel vert mousse - Colorant alimentaire en gel rouge - Glaçage décoratif blanc ou pépites blanches - ½ tasse de pépites arc-en-ciel, versées dans un petit bol","Avant de décorer, assurez-vous que vos cupcakes sont complètement froids. Cela empêchera le glaçage à la crème au beurre de fondre. À l’aide d’un batteur électrique, commencez à battre le beurre, le sucre glace et le lait à vitesse lente. Augmentez progressivement jusqu'à atteindre un niveau élevé. Votre crème au beurre est prête une fois que les ingrédients sont parfaitement lisses et forment des pics semi-fermes. Versez 1/3 de votre crème au beurre dans un bol et réservez. Ajoutez de la poudre de cacao à votre crème au beurre restante et mélangez encore. Ajoutez le colorant alimentaire en gel vert mousse et mélangez jusqu'à ce qu'il soit complètement teinté. À l'aide d'une spatule coudée, glacez chaque cupcake avec votre glaçage blanc. Trempez chaque cupcake dans le bol de pépites afin que le dessus soit complètement recouvert. À l'aide d'une poche à douille et d'une douille Wilton n°199, déposez votre glaçage vert sur chaque cupcake. Ceux-ci agiront comme les « corps » des cactus. Vous voudrez faire sortir plus de glaçage (donc avec une main plus lourde) au début, puis relâcher votre prise une fois que vous aurez atteint le sommet. Vous pouvez ajouter 1 à 4 cactus/plantes succulentes sur chaque cupcake. Colorez le reste de votre crème au beurre blanche avec 2 petites gouttes de colorant alimentaire en gel rouge. Avec l'astuce Wilton n°18, dressez une petite fleur au sommet de chaque cactus. En utilisant l'astuce n°3, tracez de petits points sur tout votre cactus avec votre glaçage de décoration blanc ou, si vous utilisez des pépites blanches, insérez-les à des endroits aléatoires dans vos cactus. Apprécier!",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Close-up-of-Cactus-Cupcakes-480x480.jpg,https://marocmama.com/cactus-theme-cupcakes/
Décorations comestibles pour cupcakes succulents,1/2 tasse de sucre - 1/2 tasse de farine - 1/3 tasse de cacao en poudre - 1/2 cuillère à café de levure chimique - 1/4 cuillère à café de bicarbonate de soude - 1 œuf - 3 cuillères à soupe moitié-moitié - 2 cuillères à soupe d'huile végétale - 1/2 à café d'extrait de vanille - 1/4 tasse de café chaud - 1 tasse de sucre cristallisé - 1/4 tasse de cacao en poudre - 1/4 tasse de beurre non salé - 1/4 tasse moitié-moitié - 1 cuillère à café d'extrait de vanille - 1/2 tasse de bonbon vert clair fondants - 1 tasse de bonbons fondants vert foncé - 1/4 tasse de bonbons fondants bleu foncé - 1/4 tasse de copeaux de chocolat - 1/4 tasse de pépites de cactus,"Préchauffez votre four à 350 degrés et tapissez un moule à cupcakes de 6 moules à cupcakes, légèrement vaporisés d'huile de cuisson. Mettre de côté. Préparez d'abord les cupcakes en combinant tous les ingrédients secs dans un bol, en les fouettant jusqu'à ce qu'ils soient complètement combinés. Faites un puits au centre des ingrédients secs et placez-y les ingrédients humides puis remuez jusqu'à ce que la pâte soit homogène et lisse. Remplissez les moules à cupcakes préparés aux ¾ avec la pâte et faites cuire au four pendant 15 minutes ou jusqu'à ce qu'un cure-dent inséré au centre en ressorte propre. Laissez les cupcakes refroidir complètement avant de les décorer. Pour faire le glaçage, mélangez le sucre, la poudre de cacao, le beurre non salé et moitié-moitié à feu moyen jusqu'à ce qu'il commence à bouillir et soit complètement mélangé. Retirez le mélange de glaçage du feu et ajoutez l'extrait de vanille. Remuer jusqu'à ce que le tout soit complètement mélangé. Laissez le glaçage refroidir avant de décorer les cupcakes avec. Pour réaliser les décorations de cactus, placez les bonbons fondants dans des bols séparés allant au micro-ondes et faites fondre selon les instructions sur l'emballage. Placez les bonbons fondus dans une poche à douille avec un petit embout ou dans un sac à fermeture éclair avec un petit coin coupé. Dans le moule, ajoutez des rayures de bonbons fondants vert clair en suivant les formes du cactus ou de la succulente, suivies de bonbons fondants vert foncé. Remplissez toutes les formes de « pot » avec les bonbons fondants bleu foncé. Placez les moules remplis de chocolat au congélateur pendant 5 minutes pour qu'ils prennent. Retirez le chocolat des moules et réservez. À l'aide d'un vide-cupcake ou d'une grande douille à glaçage, découpez un trou au centre de chaque cupcake, puis ajoutez 1 cuillère à soupe de pépites dans le trou créé. Remettez le morceau de cupcake retiré du centre du cupcake dans le trou. Couvrir chaque cupcake d'une fine couche de glaçage, suivie d'une pincée de copeaux de chocolat. Garnissez chaque cupcake d’un cactus ou d’une succulente au chocolat et dégustez !",dix,15,25,https://marocmama.com/wp-content/uploads/2021/04/Featured-Image-copy-320x320.png,https://marocmama.com/succulent-chocolate-cupcakes-with-edible-toppers/
"À partir de zéro, choux à la crème faciles au citron et aux bleuets","115 g de beurre doux (1/2 tasse) - 1 cuillère à café de sucre - 150 grammes de farine - 5 gros œufs (4 pour la recette, 1 pour le glaçage) - 3 gros œufs - 1 tasse de sucre - 1 cuillère à soupe de zeste de citron - 1/3 tasse de jus de citron - 115 grammes de beurre (1/2 tasse) - 1 tasse de myrtilles fraîches - 225 grammes (8 oz) de fromage à la crème - 1 tasse de sucre en poudre - 1/2 cuillère à café d'extrait de vanille - 2 tasses de crème fouettée épaisse et froide","Préchauffer le four à 400°. Tapisser les plaques à pâtisserie de papier sulfurisé ou utiliser un silpat. Mélanger le beurre, le sucre et l'eau dans une casserole moyenne à feu moyen. Portez le mélange à ébullition, puis incorporez rapidement la farine en remuant continuellement avec une cuillère en bois. Continuez à chauffer et remuez jusqu'à ce que le mélange apparaisse sec au fond de la casserole. Il devrait y avoir un léger film formé au fond de la casserole. Retirer du feu et transférer dans un grand bol. Incorporez 4 œufs, un à la fois, remuez vigoureusement entre les ajouts d'œufs (vous pouvez également utiliser un batteur sur socle avec la palette). La pâte sera ferme et épaisse. Après avoir bien mélangé, transférez le mélange dans une poche à douille munie d’un gros embout uni. Étalez la pâte en env. Cercles de 2 pouces. Il existe un silpat avec des cercles marqués qui rendent ce processus plus précis. Mélangez 1 cuillère à café d'eau dans l'œuf restant et badigeonnez de dorure à l'œuf le dessus de chaque chou. Enfourner 15 mn. puis baissez la température du four à 350° et poursuivez la cuisson environ 20 min. jusqu'à ce qu'ils soient bien dorés. Éteignez le four et laissez la porte du four légèrement entrouverte avec les choux encore au four. Vous pouvez insérer une cuillère en bois entre la porte et le four pour vous aider. Laissez les choux reposer dans le four jusqu'à ce que le four soit légèrement chaud. Retirer sur une grille de refroidissement et laisser refroidir complètement. Coupez chaque chou en deux et retirez tout excédent de pâte du centre. Dans une casserole moyenne, à feu moyen-doux, mélanger les œufs, le sucre, le jus et le zeste de citron à l'aide d'une cuillère en bois jusqu'à ce que le mélange soit crémeux et lisse. Baissez le feu et continuez de remuer jusqu'à ce que le mélange épaississe et recouvre le dos de la cuillère. Ajouter le beurre et bien mélanger. Retirer du feu et laisser refroidir. Battre le fromage à la crème, le sucre en poudre et la vanille jusqu'à consistance lisse et épaisse. Utilisez un batteur à main ou un batteur sur socle avec le fouet. Ajoutez lentement la crème épaisse tout en mélangeant à feu moyen. Continuez à fouetter jusqu'à ce que la garniture forme des pics fermes. Elle ressemblera à de la crème fouettée mais sera plus épaisse. Remplissez une poche à douille (avec une grande douille unie attachée) avec la garniture au citron. Remplir le fond de la bouffée. Remplissez une autre poche à douille (à l'aide d'une grosse douille unie ou d'une grande douille étoilée ouverte) avec la garniture fouettée et pochez dessus la garniture au citron. Assurez-vous d’avoir une pipe bien pleine. Placer 4 à 5 myrtilles sur la garniture à la crème. Placer le dessus de la chouette sur la garniture.",30,20,50,https://marocmama.com/wp-content/uploads/2021/03/Featured-Image-copy-1-320x320.png,https://marocmama.com/from-scratch-easy-lemon-blueberry-cream-puffs/
Popsicles à la crème de figues et de ricotta,1 tasse de ricotta - 4 figues - 1 boîte de lait concentré sucré - 1 tasse de crème épaisse - 2 cuillères à soupe de miel,"Mélanger le fromage, le lait, la crème et le miel. Couper les figues en deux ou en tranches et les disposer dans des moules. Verser le mélange de crème dessus jusqu'à ce qu'il soit plein. Placer les bâtonnets et congeler toute la nuit.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/09/Close-up-of-a-Fig-Popsicle-480x480.jpg,https://marocmama.com/fresh-fig-popsicles/
Tarte Aux Figues Fraîches,2 pâtes à tarte - 5 figues tranchées - 2 cuillères à soupe de miel - 3 tasses de farine - 4 c. lait - 1 tasse d'huile végétale - 4 cuillères à soupe de sucre - 2 cuillères à café de sel,"Pour préparer la pâte à partir de zéro, mélangez tous les ingrédients en pétrissant juste pour rassembler la pâte. Envelopper dans une pellicule plastique et placer au réfrigérateur pendant 30 minutes. Divisez la pâte en deux morceaux et roulez-la à 1/4"" d'épaisseur. Déposez 1 pâte à tarte sur un plateau tapissé de papier sulfurisé. Tranchez les figues et placez-les sur la coque. Prenez l'autre pâte et coupez-la en 6 bandes. Divisez-la en deux séries de 3 et tresser. Rentrer les tresses de pâte dans la coque et replier la pâte autour des tresses en la serrant au fur et à mesure. Arroser de miel. Placer la tarte au four à 350 degrés et cuire au four pendant 25 minutes.",15,25,40,https://marocmama.com/wp-content/uploads/2020/09/Close-up-of-Fig-Tart-480x480.jpg,https://marocmama.com/simple-fig-tart-recipe/
Croissants marocains épicés aux pommes et aux pommes,"1 boîte de pâte à croissant - 2 pommes à cuire (type Cortland, Gala ou Granny Smith) - 1/2 cuillère à café de cannelle - 1/2 cuillère à café de cardamome - une pincée de sel - une poignée d'amandes hachées pour la garniture - 1 tasse de sucre - 1/ 4 tasses d'eau tiède - 5 clous de girofle - 1/2 tasse de crème épaisse ou de lait d'amande à température ambiante - 1 cuillère à soupe de beurre coupé en morceaux - une pincée de sel","Préchauffer le four à 350F. Commencez la préparation en épluchant et en évidant les pommes. Couper en morceaux de 1 à 2 pouces et placer dans un bol à mélanger. Mesurez les poudres de cannelle, de gingembre et de cardamome avec le sel et saupoudrez-en sur les pommes. Mélangez avec une cuillère pour enrober toutes les pommes. Ouvrez la pâte à croissant et déroulez-la. Séparez un triangle de la pâte et placez une petite poignée de pommes sur le gros bout de la pâte. Soulevez le coin long de la pâte et repliez-la sur les pommes. Roulez les pommes avec le reste de pâte. Une extrémité de la pâte sera fermée et une ouverte. Placez l'extrémité fermée dans un plat allant au four. Continuez jusqu'à ce que toute la pâte soit utilisée. Répartissez les pommes restantes sur les bords du plat. Glissez le moule dans le four préchauffé pendant 10 minutes et commencez à préparer la sauce caramel. Sur la cuisinière, ajoutez 1 tasse de sucre, 1/4 tasse d'eau et les clous de girofle dans une grande casserole. Baissez le feu à moyen et commencez à remuer avec une cuillère en bois ou en silicone. Continuez à remuer jusqu'à ce que le mélange commence à virer au brun clair sur les bords. Retirer du feu et ajouter petit à petit la crème ou le lait d'amande ainsi que le beurre. Le sirop commencera à bouillonner mais continuera simplement à se mélanger jusqu'à ce qu'il se stabilise. Le sirop va épaissir mais reste encore assez fluide. Retirez les clous de girofle avec une écumoire ou une fourchette avant de verser sur les croissants. Lorsque les croissants ont cuit pendant 10 minutes, sortez la casserole du four et arrosez de sauce caramel. Il vous restera des restes de caramel. J'ai ajouté environ 1/4c de sauce caramel, mais veuillez en utiliser plus si vous voulez des petits pains gluants. Réservez le reste du caramel pour garnir les portions individuelles. Cuire les croissants encore 8 à 10 minutes jusqu'à ce qu'ils soient dorés sur le dessus. Lorsque les croissants sont complètement cuits, ajoutez des amandes hachées et du caramel si vous le souhaitez. Servir chaud.",15,20,35,https://marocmama.com/wp-content/uploads/2012/09/Moroccan-Spicy-Apple-Croissants-720x720.png,https://marocmama.com/moroccan-spicy-sweet-apple-croissants/
Arnold Palmer – Thé glacé au citron infusé à froid,2 tasses d'eau - 1 cuillère à soupe de thé noir - Glace - Limonade - 2 tasses d'eau - 1/3 tasse de jus de citron - 2 ½ cuillères à soupe de sucre,"Mettez le thé et l'eau dans un pichet, couvrez le pot. Placez-le au réfrigérateur entre 12 et 24 heures. Pour le sirop, faites bouillir l'eau et le sucre. Remuer jusqu'à ce que le sucre se dissolve. Retirer du feu et laisser refroidir. Pressez les citrons et égouttez-les. Vous n'avez besoin que du jus. Mélangez le jus avec le sirop (préparé à l’étape 2). Remplissez chaque verre avec 1/3 de limonade et une généreuse portion de glace. Garnir de thé infusé froid.",15,20,35,https://marocmama.com/wp-content/uploads/2021/07/Cold-Brew-Iced-Tea-480x480.jpg,https://marocmama.com/how-to-make-an-arnold-palmer/
Thé glacé à la menthe et au citron,3 sachets de thé - Jus de 8 citrons - 2 bouquets de menthe - 2/3 tasse de sirop de canne à sucre - 2 3/4 - 3 tasses d'eau froide,"Portez 1 tasse d'eau à ébullition. Ajoutez le sachet de thé puis laissez tremper 10 minutes. Pendant ce temps, roulez 6 citrons sur une surface dure avec votre paume. Cela aidera à détendre les citrons et à libérer plus de jus. Coupez les 6 citrons en deux. Mettez une passoire sur un bol moyen puis pressez les citrons. Coupez les deux citrons supplémentaires en rondelles. Mettez l'eau dans un pichet avec les feuilles de menthe. Versez le jus de citron, le sirop, le thé et l'eau. Mélanger avec une cuillère. Réfrigérer jusqu'à refroidissement. Servir froid avec de la glace.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/06/Iced-Lemon-and-Mint-Tea-720x720.jpg,https://marocmama.com/lemon-mint-ice-tea/
Agafay Vierge Bloody Mary,4 grosses tomates fraîches - 3 cuillères à soupe de jus de citron - 1 cuillère à soupe de sauce Worcestershire - 1/2 cuillère à café de piment chipotle moulu - 2 cuillères à soupe de sauce piquante - 1 cuillère à soupe de pâte de tomate - Gros sel - Piment chipotle - Poudre d'ail - Sel de céleri - - citrons - limes - quartiers de concombre ou de cornichon - Olives vertes - Olives farcies au fromage de chèvre - Navets marinés - Radis marinés - Crevettes cuites froides - Eau gazéifiée,"Lavez et retirez les tiges ou les morceaux durs de vos tomates. Ajoutez-les dans un mélangeur avec le jus de citron, la sauce Worcestershire, le chipotle et la sauce piquante. Blitz jusqu'à ce qu'il soit complètement combiné. La pâte de tomate peut être ajoutée si le mélange est trop liquide, je l'utilise pour épaissir le mélange ou pour ajouter plus de saveur de tomate si les tomates que vous avez utilisées ont besoin d'un coup de pouce. Parce que vous avez mélangé avec la peau, vous obtiendrez plus de nutriments, mais vous aurez peut-être des morceaux de peau qui ne se sont pas mélangés. Vous pouvez passer le mélange au tamis si vous souhaitez retirer ces morceaux. Goûtez et ajustez le mélange à votre palais. Rim Salt Faire ce mélange est vraiment une décision personnelle. Vous pouvez mélanger des parts égales de tout ou un peu plus de l'un ou de l'autre. Omettez le poivre si vous ne le voulez pas épicé, ajoutez plus de n'importe quoi pour rehausser ces goûts. Pour servir Frottez d'abord le bord du verre avec du jus de citron et ajoutez du sel au bord, puis remplissez avec le mélange de jus. Je n'aime pas le goût trop prononcé du jus de tomate, alors je mélange le mien avec 1/4 de verre d'eau gazeuse et le reste avec le mélange Bloody Mary. C'est un choix personnel. Garnissez avec ce que vous voulez !",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Virgin-Bloody-Mary-with-Garnishes-480x480.jpg,https://marocmama.com/virgin-bloody-mary-mix/
Menthe marocaine et chocolat blanc,1 tasse de crème de noix de coco - 1/2 tasse de lait de coco - 1/4 tasse de chocolat blanc - 1 cuillère à café d'extrait de menthe - 3 à 5 gouttes de colorant alimentaire vert - des pépites de sucre doré (facultatif),"Faites fondre le chocolat blanc au micro-ondes par tranches de 30 secondes, en remuant entre chaque tranche. Mélangez la crème de coco et le chocolat blanc. Si le mélange devient grumeleux, passez-le au micro-ondes pendant 30 secondes supplémentaires et remuez jusqu'à consistance lisse. Séparez environ 1/4 tasse du mélange et laissez refroidir au réfrigérateur. Ajoutez le reste (3/4 tasse) de lait de coco au mélange crème/chocolat et mélangez. Ajoutez l’extrait et le colorant alimentaire vert et remuez jusqu’à ce que la couleur soit uniforme. Congeler 2 heures ou placer dans une sorbetière pendant 10 minutes. Remplissez un verre avec le mélange vert puis recouvrez du mélange crème de coco/chocolat réservé suivi de pépites et dégustez !",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Mint-Alcohol-Free-Cocktail-with-White-Chocolate-720x720.jpg,https://marocmama.com/alcohol-free-frozen-grasshopper/
Cocktail sans alcool fraise menthe,"5 fraises moyennes coupées, équeutées - 4 grandes feuilles de menthe hachées - Le jus d'1 citron vert - 1 cuillère à café de sucre de canne - 1 1⁄4 tasse de club soda - 300 ml de glace pilée - Des tranches de citron vert - Fraise","Dans un mixeur, mélanger les fraises, les feuilles de menthe, le sucre et le jus de citron vert. Mélanger jusqu'à consistance lisse. Versez le mélange dans un grand verre. Remplissez la moitié du verre de glace pilée puis ajoutez le club soda. Mélangez le tout. Garnir d'une fraise entière et de tranches de citron vert. Sers immédiatement.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Strawberry-Mocktail-with-Limes-480x480.jpg,https://marocmama.com/strawberry-mint-mojito-mocktail/
Spritzer aux agrumes et au romarin sans alcool du Haut Atlas,Romarin frais - 2 cuillères à soupe de sucre - Jus d'1 orange - Jus d'1 citron - 1 cuillère à café de zeste d'orange - 1 oz d'eau de coco - 4 oz d'eau gazeuse,"Pour le sirop simple, ajoutez 1 brin de romarin, le sucre, le jus d'orange, le jus de citron et le zeste d'orange dans une casserole et portez à ébullition. Réduisez le feu, remuez et couvrez pendant 5 minutes. Retirer du feu et filtrer, laisser refroidir 5 à 10 minutes. Versez 1 oz de sirop simple dans un verre avec de la glace. Ajouter tous les ingrédients restants et remuer. Garnir d'une tranche d'orange et de romarin extra frais.",15,20,35,https://marocmama.com/wp-content/uploads/2020/08/9078717452fc3fdc081783dd39272bf2-1-480x480.jpg,https://marocmama.com/alcohol-free-rosemary-citrus-spriitzer/
Cocktail sans alcool au coucher du soleil d'été de Marrakech,1/2 tasse de fraises en purée - 2 tasses de glace - 1/4 tasse d'ananas concassé - 1/4 tasse de crème de coco - 2 cuillères à soupe de sucre en poudre,"Mélangez la crème de coco et le sucre en poudre en fouettant jusqu'à ce que le sucre en poudre soit complètement incorporé. Écrasez l'ananas en mélangeant des morceaux d'ananas frais dans un mélangeur ou un robot culinaire. Réduire les fraises en purée au robot culinaire ou au mélangeur. Mélanger la glace et les fraises. Placez de la glace pilée/des fraises au fond d'un verre, puis ajoutez une couche d'ananas suivie d'une couche de crème de coco. Ajoutez une fraise sur le bord et dégustez !",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Strawberry-and-Pineapple-Mocktail-scaled-720x720.jpg,https://marocmama.com/strawberry-pineapple-alcohol-free-cocktail/
Cocktail Vierge Ananas Bleu Essaouira,"1/2 tasse de Blue Hawaiian Punch (saveur Polar Blast) - 2 tasses de glace - 1/4 tasse d'ananas broyé - 1/4 tasse de crème de noix de coco - 2 cuillères à soupe de sucre en poudre - 2 citrons verts, pressés","Mélangez la crème de coco et le sucre en poudre en fouettant jusqu'à ce que le sucre en poudre soit complètement incorporé. Mélangez l'ananas dans un robot culinaire ou un mélangeur. Mélangez le jus de citron vert avec le punch. Mélangez la glace et le punch ensemble. Placez de la glace pilée/du punch au fond d'un verre, puis ajoutez une couche d'ananas suivie d'une couche de crème de coco. Ajoutez une tranche d'ananas sur le bord et dégustez !",dix,20,30,https://marocmama.com/wp-content/uploads/2020/08/Blue-Cocktail-with-Pineapple-480x480.jpg,https://marocmama.com/essaouira-blue-alcohol-free-pineapple-cocktail/
Slushie glacée à la pastèque,"10 tasses de cubes de pastèque (sans pépins), congelés pendant au moins 24 heures - 2 à 3 cuillères à soupe de sirop d'érable/miel - 8 à 10 feuilles de menthe fraîche ou de basilic (ajoutez-en plus si vous en aimez plus) - Le jus d'1 gros citron vert - 1 1/2 tasse d'eau","Laissez les cubes de pastèque surgelés décongeler à température ambiante pendant 5 à 10 minutes. Une fois décongelés, ajoutez les cubes de pastèque, les feuilles de menthe/basilic, le jus de citron vert, 2-3 cuillères à soupe de sirop d'érable ou de miel et l'eau dans un mélangeur. Mélangez le tout pour obtenir une consistance semblable à celle d'une barbotine. Vous aurez envie de le goûter à ce stade, puis d'ajuster la douceur en fonction de ce que vous préférez. Vous pouvez également ajouter de l'eau si le mélange est trop épais. Verser dans le verre et servir immédiatement avec une tranche de citron vert frais et des feuilles de menthe/basilic.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/06/Watermelon-and-Mint-Slushie-720x720.jpeg,https://marocmama.com/homemade-iced-watermelon-slushie/
Limonade aux cubes de baies mélangées,Jus de 4 citrons - 2 citrons supplémentaires - 1 tasse de baies mélangées surgelées - 2/3 tasse de sirop de canne à sucre - 3 tasses d'eau froide,"Pour cette recette, vous pouvez utiliser un mélange de baies fraîches que vous avez congelées ou un mélange de baies surgelées achetées. Tout ce qui fonctionne pour vous ! 1. Si vous utilisez des baies fraîches, répartissez les baies mélangées dans un bac à glaçons, couvrez d'eau et congelez toute la nuit. 2. Pour faire la limonade, roulez 4 citrons sur une surface dure avec votre paume. Cela aidera à libérer les jus supplémentaires. Coupez les 4 citrons en deux. Mettez une passoire sur un bol moyen, puis pressez les citrons ou utilisez un presse-agrumes pour en extraire tout le jus. 3. Coupez les 2 citrons supplémentaires en rondelles et ajoutez-les dans un pichet. Versez le jus de citron, le sirop et l'eau dans le pichet. Mélangez avec une cuillère pour combiner le tout. 4. Réfrigérer jusqu'à refroidissement. 5. Servir froid avec des glaçons aux baies dans des verres. La limonade prendra une belle nuance de rouge lorsque les cubes fondront.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/06/Frozen-Berry-Lemonade-480x480.jpg,https://marocmama.com/mixed-berry-lemonade/
Café fouetté glacé à la menthe et au chocolat,3 cuillères à soupe d'eau chaude - 3 cuillères à soupe de sucre - 3 cuillères à soupe de café instantané - 1 cuillère à soupe de cacao en poudre - 2 cuillères à soupe de sirop de menthe ou 2 gouttes d'extrait de menthe - Lait ou une boisson végétale de votre choix - des glaçons,"Dans un bol, mélangez 3 cuillères à soupe de café instantané, 3 cuillères à soupe de sucre et 3 cuillères à soupe d'eau chaude. Battez bien le tout, avec un batteur à main ou un fouet jusqu'à ce que tout soit bien battu et que la consistance soit semblable à celle de la crème fouettée. Ajoutez le cacao en poudre et mélangez encore une minute. Remplissez une tasse jusqu'aux 2/3 environ avec du lait froid et mélangez une cuillère à soupe de sirop de menthe par tasse (ou extrait). Si vous voulez qu'elle soit glacée, ajoutez également les glaçons maintenant. Sur le dessus, déposez quelques cuillères de café fouetté au chocolat. Utilisez une cuillère pour mélanger le café avec le lait pendant que vous le buvez.",dix,20,30,https://marocmama.com/wp-content/uploads/2020/05/Iced-Mint-Chocolate-Coffee-480x480.jpg,https://marocmama.com/mint-chocolate-iced-whipped-coffee/
Recette DIY de sirop de menthe,"1 tasse de feuilles de menthe fraîche (uniquement les feuilles, sans les tiges) - 1 tasse d'eau - 1 tasse de sucre blanc - pot en verre stérilisé","Dans une petite casserole, mélanger tous les ingrédients. Portez lentement à ébullition tout en mélangeant pour permettre au sucre de se dissoudre complètement. Laisser mijoter pendant 3 à 5 minutes. Éteignez le feu et laissez infuser le sirop pendant 30 minutes. Filtrez le mélange dans un récipient en verre stérilisé. Laisser refroidir complètement avant de recouvrir.",dix,30,40,https://marocmama.com/wp-content/uploads/2020/05/How-to-make-mint-syrup-480x480.jpg,https://marocmama.com/mint-infused-simple-syrup/
Smoothie à l'avocat,1/2 avocat Hass mûr - 1 tasse de lait d'amande (j'utilise l'arôme vanille et j'oublie les autres édulcorants) - 1 cuillère à café de sucre ou autre édulcorant naturel,"Coupez l'avocat en deux et retirez le noyau. Retirez l'avocat de la peau et placez-le dans un mixeur. Ajoutez le lait et le sucre et mélangez jusqu'à ce qu'il ne reste plus de morceaux d'avocat. Il est très important que l'avocat soit mûr, sinon il ne se mélangera pas bien. La consistance doit être épaisse mais lisse. Vous pouvez ajouter plus de lait si vous préférez un smoothie plus fin.",5,30,35,https://marocmama.com/wp-content/uploads/2012/02/Topview-Avocado-Almond-Smoothie-480x480.jpg,https://marocmama.com/moroccan-avocado-smoothie/
Milkshake marocain aux amandes et aux dattes,"6 à 8 oz de lait ou de substitut de lait (lait d'amande/lait de soja, etc.) - 4 grosses dattes molles - 10 à 12 amandes","Dans un mixeur, ajoutez le lait, les amandes et les dattes. Vous pouvez blanchir et retirer la coque extérieure des amandes si vous n’aimez pas la texture. Vous pouvez également utiliser de la farine d'amande pour une texture plus onctueuse. Mélanger pendant 2-3 minutes jusqu'à obtenir une consistance lisse et crémeuse. Versez dans un verre et dégustez froid.",5,30,35,https://marocmama.com/wp-content/uploads/2021/05/Glass-of-Almond-Date-Smoothie-720x720.jpg,https://marocmama.com/moroccan-almond-date-milk/
Briouats au Fromage,1 paquet de pâte filo - 8 oz de Feta grecque - 8 oz de mozzerella râpée - 2 œufs battus - 1 cuillère à café d'ail écrasé - 1/2 cuillère à café de poivre - du beurre fondu pour badigeonner entre les couches - 1 jaune d'œuf battu pour badigeonner le dessus avant la cuisson,"Décongelez la pâte filo avant de réaliser cette recette. Préchauffer le four à 375F. Dans un grand bol, mélanger la feta, la mozzarella, 2 œufs, l'ail et le poivre. Écrasez pour combiner et séparer la feta. Le résultat devrait être une garniture épaisse. Couper la pâte en deux sur la largeur. Retirez une feuille de filo et badigeonnez la couche de beurre. Ajoutez une autre feuille de filo par-dessus et répétez. Faites une dernière couche (3 au total). Lorsque la 3ème couche est descendue, placez une cuillère à soupe de garniture au fond. Repliez les extrémités latérales, puis le petit rebord en bas et faites un 1/2 rouleau. Assurez-vous de garder les côtés rentrés pendant que vous roulez. (comme un burrito). Continuez à rouler jusqu'au bout et utilisez un peu de beurre pour sceller le bout du briouat. Placer sur une plaque à pâtisserie. Répétez le processus jusqu’à ce que vous n’ayez plus de filo ou de remplissage. Cette recette devrait en faire environ 15 mais cela dépend de la quantité de garniture que vous ajoutez. Badigeonner le dessus des briouats de jaune d'œuf avant de les enfourner. Cuire au four pendant 15 à 20 minutes jusqu'à ce que la pâte soit dorée et commence à s'écailler.",20,20,40,https://marocmama.com/wp-content/uploads/2020/05/Moroccan-Cheese-Briouats-480x480.jpg,https://marocmama.com/cheese-briouats/
Recette Briouat De Crevettes Marocaine,1 paquet (environ 12 oz) de vermicelles secs - 1/2 tasse d'olives vertes hachées - 1/2 - 3/4 lb de crevettes cuites hachées - 1 cuillère à soupe de cumin - 1/2 cuillère à café de curcuma - 1/2 cuillère à café de paprika - 1/2 cuillère à café sel - un petit bouquet de coriandre hachée finement - 1 paquet de pâte phyllo ou de feuilles de nems - 1 œuf battu pour sceller les briouats,"Faire tremper les vermicelles dans l'eau chaude pendant environ 5 à 10 minutes pour les ramollir et les égoutter. Dans un bol, ajoutez les crevettes cuites hachées, les olives, les nouilles, les épices et la coriandre et mélangez bien pour que les épices se mélangent au tout. L'étape suivante consiste à farcir et à sceller les briouats. Posez la pâte phyllo ou le rouleau aux œufs en diagonale avec la pointe face à vous. Remplissez avec 1 à 2 cuillères à soupe de mélange de nouilles et de crevettes. Pour les rouler, repliez le triangle et roulez 1/2 tour. Repliez les bords et continuez à rouler. Ceux-ci formeront une forme d'eggroll. Pendant que vous rentrez le dernier rouleau, appliquez un peu de dorure à l'œuf sur l'embout pour sceller le briouat. Disposer en couche plate sur une plaque à biscuits. Ceux-ci peuvent être partiellement cuits (à 375F) et congelés - pour être réchauffés au moment de manger. Ou ils peuvent être frits (si vous utilisez un emballage de nems, c'est une meilleure option). Servir chaud!",20,20,40,https://marocmama.com/wp-content/uploads/2011/08/Shrimp-Briouat-480x480.jpeg,https://marocmama.com/moroccan-style-shrimp-briouats/
