name,ingredients,instructions,preparation_time,cooking_time,total_time,image_url,source
Tajine de crevettes marocain en un seul pot,"'3 cuilleres a soupe d'huile d'olive 4 grosses carottes', '1 gros oignon doux hache', '1 grosse pomme de terre rousse coupee en des', '1 poivron rouge pele et coupe en des', '½ tasse d'olives kalamata denoyautees emincees', 'tranchees 2 cuilleres a soupe ail emince 2 cuilleres a cafe de pate de gingembre 2 grosses tomates hachees grossierement ½ tasse de coriandre fraiche hachee 1 cuillere a soupe de persil seche 2 cuilleres a cafe de cumin moulu 2 cuilleres a cafe de sel assaisonne 1 paquet (1,41 once) d'assaisonnement sazon au safran (comme le goya® azafran) 1 cuillere a cafe paprika 1 cuillere a cafe de curcuma moulu 1 cuillere a cafe de jus de citron ½ cuillere a cafe de poivre de Cayenne ½ cuillere a cafe de poivre noir moulu 1 feuille de laurier 1 livre de crevettes moyennes non cuites, « pelees et deveinees »","faire chauffer une cocotte a feu moyen-vif. ajouter l'huile d'olive. faire revenir les carottes, l'oignon, la pomme de terre et le poivron jusqu'a ce qu'ils soient tendres, environ 5 minutes. ajouter les olives, l'ail et la pate de gingembre et faire sauter pendant 2 minutes. incorporer les tomates, la coriandre, le persil, le cumin, le sel assaisonne, le sazon, le paprika, le curcuma, le jus de citron, le poivre de Cayenne, le poivre noir et la feuille de laurier. couvrir et cuire jusqu'a ce que les tomates soient decomposees et que les saveurs se melangent, environ 20 minutes. ajouter les crevettes, couvrir et cuire jusqu'a ce qu'elles soient rose vif, environ 5 minutes.",79,30,109,https://www.allrecipes.com/thmb/1-GoafcLhI6_Z4Ou84NU1xc0jfA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7688611-b8ade0a293054e82b0d4ea085a86160f.jpg,https://www.allrecipes.com/recipe/278389/one-pot-moroccan-shrimp-tagine/
Tajine vegetalien marocain,"'1 ½ tasse d'eau', 'ou au besoin 1 tasse de lentilles vertes non cuites 3 cuilleres a soupe d'huile d'olive 1 oignon', '4 gousses d'ail hachees', 'finement hachees 1 cuillere a soupe de curcuma moulu 1 cuillere a soupe de coriandre moulue 1 cuillere a cafe de graines de cumin', 'finement hachees sel moulu et poivre noir fraichement moulu au gout 3 pommes de terre », « pelees et coupees en cubes 1 boite de tomates concassees (14 onces) 2 patates douces », « pelees et coupees en cubes 2 grosses carottes », « pelees et tranchees 4 tasses de bouillon de legumes »","mettre l'eau et les lentilles dans une casserole. porter a ebullition. reduire le feu a moyen-doux, couvrir et laisser mijoter jusqu'a ce que les lentilles soient tendres et que le liquide soit absorbe, environ 20 minutes. faire chauffer l'huile dans une poele ou un tajine a feu moyen-vif. faire revenir les oignons jusqu'a ce qu'ils soient dores et translucides, environ 5 minutes. ajouter l'ail, le curcuma, la coriandre, le cumin, le sel et le poivre. cuire et remuer jusqu'a ce qu'il soit parfume, environ 3 minutes. incorporer les lentilles cuites, les pommes de terre, les tomates concassees, les patates douces et les carottes. verser le bouillon de legumes; reduire le feu et laisser mijoter jusqu'a ce que les legumes soient tendres, environ 40 minutes.",92,36,128,https://www.allrecipes.com/thmb/_3zE08LZANE-0As1DqmjXYaZiOU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4580667-90ec4bd65be445be8f71e9359a79eeb7.jpg,https://www.allrecipes.com/recipe/262147/moroccan-vegan-tagine/
Cigares de viande marocains,"« 1 cuillere a cafe d'huile d'olive ½ livre de boeuf hache maigre ½ tasse de tomates concassees en conserve », « egouttees ¼ cuillere a cafe de cannelle moulue ¼ cuillere a cafe de cumin moulu ⅛ cuillere a cafe de paprika ⅛ cuillere a cafe de piment de la Jamaique moulu 1 paquet (16 onces) de pate phyllo en spray d'huile de cuisson »","prechauffer le four a 350 degres F (175 degres C). Graisser legerement une plaque a patisserie. faire chauffer l'huile d'olive dans une poele a feu moyen-vif. cuire le boeuf hache jusqu'a ce qu'il perde sa couleur rose et commence a dorer ; egoutter la graisse de la poele. ajouter les tomates, la cannelle, le cumin, le paprika et le piment de la Jamaique. reduire le feu a moyen et laisser mijoter jusqu'a ce que le melange reduise legerement, environ 10 minutes. retirez une feuille de pate phyllo de l'emballage et gardez le reste recouvert d'un chiffon propre jusqu'au moment de l'utiliser. sur une surface de travail plane, couper une feuille de pate phyllo en deux rectangles de 14 x 9 pouces ; vaporiser un rectangle d'enduit a cuisson, placer l'autre rectangle sur le dessus et vaporiser a nouveau d'huile. placez une genereuse cuillere a cafe de garniture a la viande pres de l’extremite etroite de la pate. replier la pate sur la viande, replier les cotes de la pate et rouler dans un tube en forme de cigare. repeter jusqu'a ce que la garniture a la viande soit enroulee. disposer les cigares phyllo sur la plaque a patisserie preparee. cuire au four prechauffe jusqu'a ce qu'il soit legerement dore, environ 25 minutes.",114,42,156,https://www.allrecipes.com/thmb/76_rhqiWnJF0BvjSArwOpIa7454=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5371439-d526c7921acc4341b591ef3b4fe0e523.jpg,https://www.allrecipes.com/recipe/169523/moroccan-meat-cigars/
Tajine d'agneau instantane aux lentilles,"'2 cuilleres a soupe de ghee (beurre clarifie) 1 oignon 1 livre de viande de ragout d'agneau en cubes 2 grosses tomates', 'en des 1 ½ tasse de pommes de terre en des 2 gousses d'ail', 'emince 1 cuillere a cafe de sel (facultatif) ½ cuillere a cafe de poivre noir moulu ½ cuillere a cafe de cumin moulu ½ cuillere a cafe de coriandre moulue ½ cuillere a cafe de curcuma moulu ½ cuillere a cafe de cannelle moulue ½ cuillere a cafe de gingembre moulu ½ cuillere a cafe de paprika 1 cuillere a cafe de flocons de piment 2 cuilleres a soupe de concentre de tomate 2 tasses de bouillon de poulet 1 tasse de lentilles seches ⅓ tasse de raisins secs', 'ou plus au gout 2 cuilleres a soupe de miel 1 pincee sel et poivre noir moulu au gout (facultatif)'","allumez un autocuiseur multifonctionnel (comme un pot instantane) et selectionnez la fonction faire sauter. ajoutez du ghee. ajouter les oignons et l'agneau en cubes au ghee fondu; cuire et remuer jusqu'a ce que l'agneau soit dore et que l'oignon soit tendre et translucide, 5 a 7 minutes. incorporer les tomates, les pommes de terre et l'ail. cuire encore 2 minutes. melanger le sel, le poivre, le cumin, la coriandre, le curcuma, la cannelle, le gingembre, le paprika et les flocons de piment. incorporer la pate de tomate. ajouter le bouillon de poulet, les lentilles, les raisins secs et le miel ; remuer jusqu'a ce que tous les ingredients soient bien combines. desactivez le mode saute. fermez et verrouillez le couvercle. reglez l'event sur « scellage » et selectionnez le mode viande/ragout selon les instructions du fabricant ; regler la minuterie sur 30 minutes. attendez 10 a 15 minutes pour que la pression monte. relachez la pression en utilisant la methode de liberation naturelle selon les instructions du fabricant, pendant 10 minutes. tournez l'event et relachez soigneusement la pression restante en utilisant la methode de degagement rapide conformement aux instructions du fabricant. assaisonner de sel et de poivre, si necessaire.",106,46,152,https://www.allrecipes.com/thmb/dNJXm5MnDAjjhvCQKVB9IbHlGQw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6957765-8a26f25663b349a1abc0a37ff80c4d0d.jpg,https://www.allrecipes.com/recipe/275579/instant-pot-lamb-tagine-with-lentils/
Poulet marocain Instant Pot®,"'1 cuillere a soupe d'epices marocaines 1 livre de filets de poulet 2 cuilleres a soupe d'huile d'olive 1 cuillere a soupe de beurre ½ petit oignon rouge', '1 carotte hachee', '2 gousses d'ail hachees', 'emince 1 tasse de couscous perle (israelien) ¾ tasse de bouillon de poulet ½ tasse de pois chiches', 'rinces et egouttes 2 cuilleres a soupe d'amandes grillees'","enrober le poulet d'1 cuillere a soupe d'huile d'olive et d'assaisonnement marocain dans un plat peu profond. allumez un autocuiseur multifonctionnel (tel qu'Instant Pot®) et selectionnez la fonction faire sauter. ajoutez 1 cuillere a soupe d'huile d'olive et le beurre une fois que la casserole est chaude. cuire le poulet jusqu'a ce qu'il soit dore, 3 a 5 minutes de chaque cote. retirer le poulet et reserver au chaud. ajouter l'oignon, la carotte et l'ail et cuire jusqu'a ce qu'ils soient ramollis, environ 5 minutes. ajouter le couscous perle, le bouillon et les pois chiches; remuer pour combiner. annuler la fonction saute. remettre le poulet dans la casserole. fermez et verrouillez le couvercle. selectionner la haute pression selon les instructions du fabricant ; regler la minuterie sur 5 minutes. attendez 10 a 15 minutes pour que la pression monte. relachez soigneusement la pression en utilisant la methode de degagement rapide conformement aux instructions du fabricant, environ 5 minutes. deverrouillez et retirez le couvercle. servir le poulet avec des amandes saupoudrees dessus. note du cuisinier : des poitrines de poulet tranchees, desossees et sans peau, peuvent etre remplacees par les filets de poulet, si vous le souhaitez.",39,114,153,https://www.allrecipes.com/thmb/-zul-WCMS75y0GQFpU785srwYQo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6838043-fd03ba68a72941068829ceebecddd25e.jpg,https://www.allrecipes.com/recipe/274770/instant-pot-moroccan-chicken/
Tajine De Poulet Marocain,"'¼ tasse de cannelle moulue ¼ tasse de cumin moulu 2 cuilleres a soupe de curcuma moulu 2 cuilleres a soupe de coriandre moulue 2 cuilleres a soupe de gingembre moulu 2 cuilleres a soupe de menthe sechee ecrasee 1 cuillere a soupe de sel 2 cuilleres a cafe de poivre noir moulu ½ tasse d'abricots secs haches ¼ tasse de raisins secs 4 cuisses de poulet avec os ¼ tasse d'huile d'olive', 'ou au besoin ½ petit oignon', '2 cuilleres a cafe d'ail hache emince 1 tasse de bouillon de poulet ¼ tasse de miel ½ bouquet de coriandre fraiche', 'hache ¼ tasse d'amandes tranchees grillees'","pour faire le melange d'epices : melanger la cannelle, le cumin, le curcuma, la coriandre, le gingembre, la menthe, le sel et le poivre dans un bol. mesurez 1/2 tasse de melange d'epices et reservez le reste du melange pour une autre utilisation. pour faire le tajine : porter a ebullition une petite casserole d'eau. ajouter les abricots et les raisins secs et cuire jusqu'a ce qu'ils soient tendres, environ 5 minutes. egoutter en reservant 1/2 tasse d'eau de cuisson. placer le poulet et 1/2 tasse du melange d'epices reserve dans un bol ; remuer jusqu'a ce qu'il soit bien enrobe. versez suffisamment d'huile d'olive dans une grande poele ou une cocotte pour bien enrober le fond; baisser le feu a moyen. cuire le poulet dans la poele chaude jusqu'a ce qu'il soit dore et qu'il se detache facilement de la poele, 3 a 4 minutes de chaque cote. ajouter l'oignon et l'ail; cuire et remuer jusqu'a ce qu'il soit parfume, 2 a 3 minutes. ajouter les abricots, les raisins secs et 1/2 tasse d'eau de cuisson reservee; incorporer le bouillon de poulet et le miel. couvrir, reduire le feu a doux et cuire jusqu'a ce que le poulet soit tres tendre, 1 ½ a 2 heures. servir le poulet garni de coriandre et d'amandes. note du cuisinier des poitrines ou des cuisses de poulet avec os peuvent etre utilisees a la place des cuisses de poulet. Pour une version plus legere, utilisez des poitrines ou des filets de poulet desosses et sans peau. soyez prudent lors du dorage, car ils ont tendance a coller a la poele. vous pouvez egalement sauter le brunissement et ajouter le poulet apres avoir fait revenir l'ail et les oignons. si vous realisez cette version, le temps de cuisson a l'etape 5 sera moindre : environ 45 minutes a 1 heure. note de l'editeur : les donnees nutritionnelles de cette recette incluent la quantite totale de melange d'epices marocaines. la quantite reelle de melange d'epices consommee varie.",24,87,111,https://www.allrecipes.com/thmb/XjTf__-4y3pd3s-IBs6Dhyw8jYI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6922320-c0d75aab1d98483ead916cc3316f4bee.jpg,https://www.allrecipes.com/recipe/257104/moroccan-chicken-tagine/
Harissa,"'3 ½ onces de piments rouges seches 5 cuilleres a soupe d'huile d'olive extra vierge', 'ou plus si desire 4 grosses gousses d'ail', 'grossierement hachees 1 cuillere a cafe de graines de carvi 1 cuillere a cafe de graines de cumin ½ cuillere a cafe de graines de coriandre 1 ½ cuillere a cafe de sel', ' ou plus au gout'","briser les piments. retirez les tiges et les graines et jetez-les. portez des gants jetables si vous travaillez avec des piments moyennement piquants ou forts. placer les piments dans un bol resistant a la chaleur et couvrir d'eau bouillante. laisser tremper jusqu'a ce qu'il ramollisse, 15 a 20 minutes. bien egoutter, puis secher avec du papier absorbant. faites chauffer 1 cuillere a soupe d'huile d'olive dans une petite poele a feu tres doux et faites cuire l'ail jusqu'a ce qu'il soit tendre mais encore pale, environ 3 minutes. laisser refroidir, puis transferer au robot culinaire avec les piments. faire griller les graines de carvi, les graines de cumin et les graines de coriandre dans la poele a feu moyen-doux jusqu'a ce qu'elles soient parfumees, 2 a 3 minutes. ecrasez-les dans un mortier et ajoutez-les au robot culinaire. melanger tout en ajoutant lentement le reste de l'huile d'olive, en raclant les parois du robot culinaire si necessaire. Assaisonnez avec du sel. Verser la harissa dans un bocal en verre sterilise et niveler le dessus. ajoutez suffisamment d'huile d'olive pour que la surface soit couverte et que la harissa ne seche pas. sceller et refrigerer. notes du cuisinier : vous pouvez utiliser des piments chili seches doux, moyens ou piquants pour faire de la harissa. vous aurez besoin d'environ 15 a 17 gros piments, plus si vous utilisez des varietes plus petites. si vous preparez plus d'harissa que vous ne pouvez en manger en 7 a 10 jours, la meilleure facon de la conserver est de la congeler dans un bac a glacons, puis de conserver les cubes congeles dans des sacs de congelation.",42,60,102,https://www.allrecipes.com/thmb/Qjto8b3cAcrZvAOd7EqrTwwe898=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7798905-6ee4d196296d49c88171fc4082ec8cd8.jpg,https://www.allrecipes.com/recipe/279136/harissa/
Ragout de boeuf et lentilles marocain,"« 2 cuilleres a soupe d'huile vegetale 2 carottes », « 1 branche de celeri hachee », « 1 oignon hache », « 4 gousses d'ail hachees », « emince 1 ½ livre de roti de paleron », « coupe en cubes de 1 pouce 1 cuillere a cafe de sel », 'ou au gout 1 cuillere a cafe de curcuma moulu 1 cuillere a cafe d'oignon en poudre 1 cuillere a cafe d'ail en poudre ½ cuillere a cafe de poivre noir moulu', 'ou au gout ½ cuillere a cafe de cannelle moulue ½ cuillere a cafe de gingembre moulu ½ cuillere a cafe de cumin moulu ½ cuillere a cafe de coriandre moulue ¼ cuillere a cafe de piment de la Jamaique moulu 3 cuilleres a soupe de tomate pate 4 tasses de bouillon de boeuf faible en sodium 1 cuillere a soupe de melasse 2 feuilles de laurier 1 tasse de lentilles rouges sechees ½ tasse d'abricots secs', '½ citron hache', 'jus'","chauffer l'huile dans une cocotte a feu moyen. ajouter les carottes, le celeri et l'oignon; cuire jusqu'a ce qu'il soit legerement ramolli, environ 3 minutes. incorporer l'ail et cuire 1 minute. ajouter le boeuf. saupoudrer de sel, de curcuma, de poudre d'oignon, de poudre d'ail, de poivre, de cannelle, de gingembre, de cumin, de coriandre et de piment de la Jamaique sur le boeuf et les legumes. remuer pour melanger. poursuivre la cuisson, en remuant de temps en temps, jusqu'a ce que le boeuf soit dore, environ 5 minutes. incorporer la pate de tomate jusqu'a ce que le tout soit bien melange et cuire 1 minute. ajouter le bouillon de boeuf, la melasse et les feuilles de laurier. porter le ragout a ebullition. reduire le feu a doux, couvrir et cuire, en remuant de temps en temps, jusqu'a ce que le boeuf soit tendre, environ 50 minutes. incorporer les lentilles et les abricots secs. ramener le ragout a ebullition. couvrir et cuire a feu doux, en remuant de temps en temps, jusqu'a ce que les lentilles ramollissent, environ 15 minutes. retirer et jeter les feuilles de laurier. ajuster le sel et le poivre; incorporer le jus de citron frais juste avant de servir.",114,77,191,https://www.allrecipes.com/thmb/rYDhUb6ROOT--MmEzWC26HOIPmA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7756081-b698229719014b408d930d1c02c7acf4.jpg,https://www.allrecipes.com/recipe/278891/moroccan-beef-and-lentil-stew/
Brochettes de poulet aux epices marocaines,"'¼ tasse d'huile d'olive extra vierge ¼ tasse de feuilles de menthe fraiche hachees ¼ tasse de coriandre fraiche hachee 2 cuilleres a soupe de jus de citron frais 2 cuilleres a cafe de miel 1 ½ cuillere a cafe de sel casher 2 gousses d'ail', 'emince 1 cuillere a cafe de paprika 1 cuillere a cafe de cumin moulu ½ cuillere a cafe de coriandre moulue ½ cuillere a cafe de cannelle moulue ¼ cuillere a cafe de poivre de Cayenne moulu 4 (6 onces) de moities de poitrine de poulet sans peau et desossees, coupees en cubes de 1 1/2 pouce 2 tasses de yaourt grec au lait entier ½ tasse de jus de citron frais ¼ tasse de menthe finement hachee feuilles 2 gousses d'ail', 'emincees 1 cuillere a cafe de zeste de citron frais finement rape 1 cuillere a cafe de sel casher 2 poivrons verts', 'coupe en cubes 1 petit oignon rouge', 'coupe en 8 quartiers brochettes de bambou', 'trempe dans l'eau pendant 30 minutes'","fouetter l'huile d'olive, 1/4 tasse de menthe, la coriandre, 2 cuilleres a soupe de jus de citron, le miel, 1 1/2 cuillere a cafe de sel, 2 gousses d'ail, le paprika, le cumin, la coriandre, la cannelle et le poivre de Cayenne dans un grand bol. reserver 1/4 tasse de marinade dans un autre bol. placer le poulet dans un grand sac en plastique refermable. verser la marinade sur le poulet. faire sortir l'air du sac et le sceller hermetiquement. retourner le sac pour repartir la marinade. placer dans un bol et refrigerer pendant 5 heures. fouetter le yaourt, 1/2 tasse de jus de citron, 1/4 tasse de menthe, 2 gousses d'ail, le zeste de citron et 1 cuillere a cafe de sel dans un bol pour faire la sauce. couvrir et placer au refrigerateur. melanger les poivrons verts et l'oignon rouge dans 1/4 tasse de marinade reservee. retirer le poulet du sac et jeter toute la marinade. enfiler alternativement le poulet, les poivrons et l'oignon sur les brochettes. prechauffer un gril exterieur a feu moyen-vif et huiler legerement la grille. disposer les brochettes sur le gril. fermez le couvercle et faites cuire, en retournant une ou deux fois, jusqu'a ce que le poulet soit ferme au toucher, 8 a 10 minutes. retirer du gril et laisser reposer 2 a 3 minutes. servir avec une sauce froide. note du cuisinier : les donnees nutritionnelles de cette recette incluent la quantite totale d'ingredients de la marinade. la quantite reelle de marinade consommee varie.",52,12,64,https://www.allrecipes.com/thmb/F-exz2SEKzsh-hlYfeyTJS6Ud6Q=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4560029-390038cc2ab443d98455dbaaf7aca36b.jpg,https://www.allrecipes.com/recipe/259899/moroccan-spiced-chicken-skewers/
Ragout marocain vegetarien prepare a l'avance,"'1 cuillere a cafe de cannelle moulue 1 cuillere a cafe de cumin moulu 1 cuillere a cafe de sel casher ½ cuillere a cafe de gingembre moulu ¼ cuillere a cafe de clous de girofle moulus ¼ cuillere a cafe de muscade moulue ¼ cuillere a cafe de curcuma moulu ⅛ cuillere a cafe de curry en poudre 1 cuillere a soupe de beurre 1 oignon doux moyen', 'hache 2 tasses de chou frise finement rape 4 (14,5 onces) boites de bouillon de legumes biologiques 1 (15 onces) boite de pois chiches », « egouttees 1 (14,5 onces) boite de tomates en des », « 3 grosses pommes de terre non egouttees », « pelees et coupees en des 2 patates douces moyennes », « pelees et coupees en des ». 4 grosses carottes coupees en des, '1 tasse de lentilles sechees hachees', 'rincees ½ tasse d'abricots secs haches 1 cuillere a soupe de miel 1 cuillere a cafe de poivre noir moulu', 'au gout 1 cuillere a soupe de fecule de mais (facultatif) 1 cuillere a soupe d'eau (facultatif)'","preparez le melange d'epices : melangez la cannelle, le cumin, le sel, le gingembre, les clous de girofle, la muscade, le curcuma et la poudre de curry dans un bol. preparez le ragout : faites fondre le beurre dans une grande casserole a feu moyen. ajouter l'oignon et cuire jusqu'a ce qu'il soit tendre et commence tout juste a dorer, 5 a 10 minutes. incorporer le melange de chou frise et d'epices; cuire et remuer jusqu'a ce que le chou frise commence a se fletrir et que les epices soient parfumees, environ 2 minutes. ajouter le bouillon, les pois chiches, les tomates, les pommes de terre, les patates douces, les carottes, les lentilles, les abricots et le miel ; remuer pour combiner et porter a ebullition. reduire le feu a doux et laisser mijoter pendant 5 minutes. retirer du feu et laisser refroidir 30 a 40 minutes. couvrir le pot et refrigerer jusqu'a 3 jours. au moment de manger, sortir du refrigerateur et porter a ebullition. reduire le feu et laisser mijoter jusqu'a ce que les legumes soient tendres et que le ragout soit bien chaud, environ 25 minutes. assaisonner avec du poivre noir. si vous souhaitez un ragout plus epais, dissolvez la fecule de mais dans l'eau. incorporer le melange au ragout et laisser mijoter jusqu'a epaississement, environ 5 minutes de plus. pour congeler : suivez les instructions jusqu'a l'etape 4, mais une fois refroidi, transferez le ragout dans un recipient allant au congelateur et congelez jusqu'a 3 mois. lorsque vous etes pret a manger, decongelez le ragout congele au refrigerateur pendant 24 a 48 heures, puis passez a l'etape 5 comme indique. pour deguster immediatement : suivez les instructions jusqu'a l'etape 3. une fois les ingredients a ebullition, reduisez le feu a doux et laissez mijoter jusqu'a ce que les legumes et les lentilles soient tendres, environ 30 minutes. assaisonner avec du poivre noir. si vous souhaitez un ragout plus epais, dissolvez la fecule de mais dans l'eau. incorporer le melange au ragout et laisser mijoter jusqu'a epaississement, environ 5 minutes.",102,64,166,https://www.allrecipes.com/thmb/ti8N6jPMiTLqy0VQyjfehEsF_5Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5752565-a84a5e3cafa848d790bedc9bb2dc0ee9.jpg,https://www.allrecipes.com/recipe/217109/make-ahead-vegetarian-moroccan-stew/
Harira marocaine (soupe aux haricots),"'6 tasses de bouillon de boeuf 1 tasse de lentilles seches 1 cuillere a soupe d'huile d'olive', 'ou au gout 1 oignon', 'hache 1 baton de cannelle 1 cuillere a cafe de racine de gingembre frais emince 1 cuillere a cafe de curcuma moulu 1 cuillere a cafe de cumin moulu 1 cuillere a cafe de poivre noir moulu 1 (15 once) boite de pois chiches », « egouttes 1 (15 onces) boite de haricots rouges », « rinces et egouttes 1 (14 onces) boite de tomates en des 1 tasse de quinoa cuit (facultatif) 1 bouquet de feuilles de persil plat et tiges plus fines » , '1 bouquet de feuilles de coriandre hachees et des tiges plus fines', '1 citron hache', 'ou au gout', 'jus'","melanger le bouillon de boeuf et les lentilles dans une grande casserole. porter a ebullition, reduire le feu a doux et laisser mijoter pendant la preparation de l'oignon. faire chauffer l'huile d'olive dans une grande poele a feu moyen. cuire et remuer l'oignon, le baton de cannelle, le gingembre, le curcuma, le cumin et le poivre noir dans l'huile chaude jusqu'a ce que l'oignon soit translucide, environ 5 minutes ; ajouter au melange de bouillon. verser les pois chiches, les haricots rouges, les tomates et le quinoa dans le melange de bouillon ; remuer et porter a ebullition. incorporer le persil et la coriandre; reduire le feu a doux et laisser mijoter jusqu'a ce que les lentilles soient tendres, environ 45 minutes. verser un filet de jus de citron sur la soupe pour servir. conseils de recettes pour rendre cette soupe entierement vegetarienne, utilisez du bouillon de boeuf au lieu du bouillon de legumes. Si vous utilisez du quinoa, assurez-vous de le preparer separement de la soupe (1/2 tasse non preparee = 1 tasse preparee). le jeter dans la soupe sans preparation lui fera absorber tout le liquide et vous vous retrouverez avec un ragout tres, tres epais.",87,94,181,https://www.allrecipes.com/thmb/DkdQq0-NfURjpT2R4JYWF7SHIUQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1530492-33e1644021554321ba2291d9da13bc69.jpg,https://www.allrecipes.com/recipe/238523/moroccan-harira-bean-soup/
"Soupe marocaine a l'agneau, aux lentilles et aux pois chiches","'1 livre d'agneau hache 1 cuillere a cafe de cannelle moulue 1 cuillere a cafe de cumin moulu 1 cuillere a cafe de sel casher ½ cuillere a cafe de gingembre moulu ¼ cuillere a cafe de clous de girofle moulus ¼ cuillere a cafe de muscade moulue ¼ cuillere a cafe de curcuma moulu ⅛ cuillere a cafe de curry en poudre 1 cuillere a soupe de beurre 1 oignon doux', 'hache 2 (10,5 once) boites de consomme de boeuf 1 boite (14,5 onces) de tomates en des avec jus 1 boite (14 onces) de bouillon de boeuf biologique 1 boite (14 onces) de bouillon de poulet biologique 1 cuillere a soupe de miel 3 grosses carottes, coupees en deux dans le sens de la longueur et tranchees finement 2 patates douces ', ' pelees et coupees en des 1 boite de pois chiches (15 onces), ' rincees et egouttees 1 tasse de lentilles', ' rincees et egouttees ½ tasse d'abricots secs haches (facultatif) ⅛ cuillere a cafe de poivre de Cayenne', 'ou au gout (facultatif) 1 pincee de poivre noir moulu au gout","melanger l'agneau hache, la cannelle, le cumin, le sel, le gingembre, les clous de girofle, la muscade, le curcuma et la poudre de curry dans un bol. couvrir et mettre au refrigerateur de 2 heures a toute la nuit. faire fondre le beurre dans une marmite a feu moyen-vif; incorporer l'oignon. cuire, en remuant frequemment, jusqu'a ce que l'oignon soit ramolli et devienne translucide, 5 a 10 minutes. reduire le feu a moyen et ajouter le melange d'agneau epice. cuire et remuer jusqu'a ce qu'il soit dore et friable, 5 a 7 minutes. ajouter le consomme, les tomates en des, le bouillon de boeuf, le bouillon de poulet et le miel. incorporer les carottes, les patates douces, les pois chiches, les lentilles, les abricots, le poivre de Cayenne et le poivre noir. porter la soupe a ebullition a feu moyen-vif, puis reduire le feu a doux et laisser mijoter jusqu'a ce que les lentilles et les legumes soient tendres, 15 a 20 minutes. notes du cuisinier : l'orge peut etre utilisee a la place des lentilles et les canneberges sechees peuvent etre utilisees a la place des abricots. Pour preparer cette soupe a l'avance, je suggere de ne la cuire completement que juste avant de la servir, afin que les legumes restent fermes une fois congeles. suivez les etapes 1 a 3, puis transferez la soupe dans un recipient allant au congelateur. placer au refrigerateur jusqu'a 3 jours ou congeler. une fois pret a manger, s'il est refrigere, transferez simplement dans une casserole et suivez l'etape 4. s'il est congele, decongelez-le au refrigerateur pendant 24 a 48 heures, versez dans une marmite et suivez l'etape 4.",90,74,164,https://www.allrecipes.com/thmb/Crh4PhHM53egCyU9S7brBqlfIvs=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/541255-77ba45ea038a432fa2d8bb84ae9686b0.jpg,https://www.allrecipes.com/recipe/278789/moroccan-lamb-lentil-and-chickpea-soup/
